deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
esdc,edrms-gcdocs,esdc-edrms-gcdocs,Employment and Social Development Canada,GCdocs,Electronic Document Records Management System (EDRMS) - A compliance project in response to the Recordkeeping Directive on information management.,"$3,918,386","January 3, 2019","January 3, 2019",2.6,71,8555-421-266,"June 9, 2016",0,0
esdc,job-bank-2,esdc-job-bank-2,Employment and Social Development Canada,Job Bank 2.0,Job Bank 2.0 - To implement Budget 2014's commitment to build an enhanced Job Match service (JMS) that will connect Canadians to available jobs through a secure authenticated process while supporting other labour market programs.,"$9,737,875","September 13, 2018","September 13, 2018",2.3,72,8555-421-266,"June 9, 2016",0,0
esdc,bctesp,esdc-bctesp,Employment and Social Development Canada,British Columbia Training and Education Savings Program,"British Columbia Training and Education Savings Program (BCTESP) - To enable the delivery of a provincial incentive program through ESD's established system, enhancing the design and delivery of ESD's Post-Secondary Education (PSE) Programs; and increased Registered Education Savings Plan (RESP) participation rates.","$1,118,802","April 29, 2016","April 29, 2016",-0.1,73,8555-421-266,"June 9, 2016",0,0
esdc,cslp-cal,esdc-cslp-cal,Employment and Social Development Canada,Canada Student Loan Program Canada Apprentice Loan,"CSLP - Canada Apprentice Loan - To implement changes to the Canada Apprentice Loan Program system as well as a
 service provider re-procurement.","$7,022,479","June 7, 2017","June 7, 2017",1.0,74,8555-421-266,"June 9, 2016",0,0
esdc,msca-expansion,esdc-msca-expansion,Employment and Social Development Canada,My Service Canada Account Expansion,"My Service Canada Account Expansion (MSCA) (e-Account) - To expand and improve online services and associated MSCA architecture (e.g. rapid registration, eQuestionnaire, mobile device eServices, check application status, AlertMe and Message Centre}. Includes a new layout and User Experience Redesign, and marketing and training strategies and
 plans for employees providing client facing services.","$3,206,513","December 13, 2016","December 13, 2016",0.5,75,8555-421-266,"June 9, 2016",0,0
esdc,leaf,esdc-leaf,Employment and Social Development Canada,Labour Electronic Access Forms,Labour Electronic Access Forms (LEAF) - To support the Canada Labour Code reporting compliance and service satisfaction by improving overall service speed and quality.,"$5,159,527","September 30, 2016","September 30, 2016",0.3,76,8555-421-266,"June 9, 2016",0,0
esdc,gcs-modernization,esdc-gcs-modernization,Employment and Social Development Canada,Grants and Contributions Programming Modernization,"Modernization of Grants and Contributions (Gs&Cs) programming - To improve the stakeholder experience in dealing
 with ESD in a Gs&Cs ontext.","$12,628,883","March 30, 2017","March 30, 2017",0.8,77,8555-421-266,"June 9, 2016",1,0
esdc,cpp-c51,esdc-cpp-c51,Employment and Social Development Canada,Canada Pension Plan Bill C-51 Implementation,"CPP Bill C-51 Implementation - To support the implementation of Bill C-51 which requires both systems and process
 changes.","$65,377,527","June 13, 2016","June 13, 2016",0.0,78,8555-421-266,"June 9, 2016",1,0
esdc,oas-sis,esdc-oas-sis,Employment and Social Development Canada,Old Age Security Service Improvement Strategy,Old Age Security (OAS)/Guaranteed Income Supplement (GIS) Service Improvement Strategy (SIS) - To develop a secure and cost-effective on-line self-service delivery method for clients.,"$85,448,206","April 17, 2020","April 17, 2020",3.9,79,8555-421-266,"June 9, 2016",1,0
esdc,a11y-compliance,esdc-a11y-compliance,Employment and Social Development Canada,Sustain Compliance on Web Accessibility Standard for Internet,"Sustain Compliance on Web Accessibility Standard for Internet - To ensure continued compliance with TBS Standard on
 Web Accessibility.","$5,396,321","May 30, 2016","May 30, 2016",0.0,80,8555-421-266,"June 9, 2016",0,0
esdc,gcm-csj,esdc-gcm-csj,Employment and Social Development Canada,Grants and Contributions Canada Summer Job Transition to Online Services,Gs&Cs Modernization: Canada Summer Job Transition to Gs&Cs Online Services -Automation of some activities providing the Department with a consistent approach to Gs&Cs delivery to all organizations.,"$1,923,551","August 31, 2016","August 31, 2016",0.2,81,8555-421-266,"June 9, 2016",0,0
esdc,hccs,esdc-hccs,Employment and Social Development Canada,Hosted Contact Centre Solution,"Hosted Contact Centre Solution (HCCS} - SSC procurement of a government-wide, hosted, services-based contact centre solution to replace the many departmental contact centre technologies that exist today.","$2,098,253","August 31, 2018","August 31, 2018",2.2,82,8555-421-266,"June 9, 2016",0,0
esdc,cpp-ra,esdc-cpp-ra,Employment and Social Development Canada,Canada Pension Plan Retirement Electronic Application,"CPP Retirement Application - Replacement of Wet Signature with electronic, allowing Canadians to apply for CPP
 electronically.","$1,005,673","May 30, 2016","May 30, 2016",0.0,83,8555-421-266,"June 9, 2016",0,0
esdc,cpp-oas-c36,esdc-cpp-oas-c36,Employment and Social Development Canada,Canada Pension Plan and Old Age Security Efficiencies and Effectiveness Bill C-36,"CPP and OAS Efficiencies and Effectiveness - This initiative would position the Department to be in full compliance with
 its legislative obligations under Bill C-36 .","$3,023,538","June 30, 2016","June 30, 2016",0.1,84,8555-421-266,"June 9, 2016",0,0
esdc,cpp-sis,esdc-cpp-sis,Employment and Social Development Canada,Canada Pension Plan Service Improvement Strategy,"CPP SIS (Canada Pension Plan Service Improvement Strategy} - To develop a Service Improvement Strategy (SIS) for CPP
 (including CPP-Disabilitv).","$56,326,502","March 31, 2019","March 31, 2019",2.8,85,8555-421-266,"June 9, 2016",1,0
esdc,bdm-pp,esdc-bdm-pp,Employment and Social Development Canada,Benefits Delivery Modernization Planning Project,"Benefit Delivery Modernization Planning Project - Enhanced El service delivery by shifting volume to electronic services, automating processes and enabling clients to take ownership of their cases.","$14,418,069","May 15, 2020","May 15, 2020",3.9,86,8555-421-266,"June 9, 2016",1,0
esdc,cc-newsroom,esdc-cc-newsroom,Employment and Social Development Canada,Canada.ca NewsRoom Enhancements,Canada.ca NewsRoom enhancements - The project provides system enhancements to Canada.ca NewsRoom.,"$1,308,017","May 15, 2017","May 15, 2017",0.9,87,8555-421-266,"June 9, 2016",0,0
esdc,msca-oracle,esdc-msca-oracle,Employment and Social Development Canada,My Service Canada Account Portal and My Service Canada Business Account Renewal,"Portal Renewal (next generation of MSCA and My Service Canada Business Account (MSCBA) - Transformation of the current customized, secure online platform, MSCA and MSCBA, to an Oracle WebCentre to include all ESD transactional
 programs and services.","$3,075,801","August 10, 2017","August 10, 2017",1.2,88,8555-421-266,"June 9, 2016",0,0
esdc,lmda-iam,esdc-lmda-iam,Employment and Social Development Canada,Identity and Access Management for Employment Insurance Part 2,"Identity and Access Management for El Part II Data Systems - This project builds on the Labour Market Development
 Agreements (LMDA} systems modernization project providing the Department's provincial/territorial partners a single ldentifv and Access Management solution through a self-served, controlled and secured environment.","$1,510,074","February 11, 2019","February 11, 2019",2.7,89,8555-421-266,"June 9, 2016",0,0
esdc,ecas-rp,esdc-ecas-rp,Employment and Social Development Canada,Enterprise Cyber Authentication Solution Renewal Project,"Enterprise Cyber Authentication Solution (ECAS} Renewal Project - To modernize Registration and Authentication (R&A}
 services currentlv beine: orovided on behalf of ESD oroe:rams.","$4,040,832","March 31, 2019","March 31, 2019",2.8,90,8555-421-266,"June 9, 2016",0,0
esdc,pmis,esdc-pmis,Employment and Social Development Canada,Project Management Information System Enhancements,"Project Management Information System Enhancements (PMIS) - To integrate SAP and Project s·erver from both a
 technical (data integration) and change management (business process and training) perspective.","$1,543,726","June 7, 2016","June 7, 2016",0.0,91,8555-421-266,"June 9, 2016",0,0
esdc,ilms,esdc-ilms,Employment and Social Development Canada,Integrated Learning Management System,"Integrated Learning Management System (ILMS} - Unify managemen_t of learning and resources through standardized national curricula; streamline learning delivery coordination; and automate management and the tracking of
 Performance and Learning Agreements (PLAs).","$2,540,253","September 16, 2016","September 16, 2016",0.3,92,8555-421-266,"June 9, 2016",0,0
eccc,mygchr,eccc-mygchr,Environment and Climate Change Canada,MyGCHR,"My GCHR is the new human resources management system for the federal public service. As part of the Human Resources Modernization Initiative, this transition complements our collective efforts to make smart use of technology in the workplace. My GCHR will replace our current system.","$2,110,000","July 1, 2016","July 1, 2016",0.1,93,8555-421-266,"June 9, 2016",0,0
pc,gcdocs,pc-gcdocs,Parks Canada,GCdocs,GCDocs Implementation of the GCDocs Management System,"$2,920,000","March 31, 2018","March 31, 2018",1.8,94,8555-421-266,"June 9, 2016",0,0
