deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
dfo,gcdocs,dfo-gcdocs,Fisheries and Oceans Canada,GC Electronic Document and Record Management System (GCDOCS)-Digital Information Management,"[In Close-out] The primary aim of the Digital Information Management Transformation (GCdocs) project is to enable the digital transformation of information management throughout Fisheries & Oceans Canada and the Canadian Coast Guard by implementing and maintaining an optimized GCdocs system to meet the department’s specific requirements to manage information as a strategic resource. Integral to this transformation is the empowerment of employees with the digital tools,skills, competencies and a change management strategy that will guide the workforce to a new way of working, collaborating, and managing information to deliver on the Department’s priorities more effectively.",14257000,2023-03-31,"March 31, 2023",0.9,74,8530-441-13-505,"April 25, 2022",1,0
dfo,network-3,dfo-network-3,Fisheries and Oceans Canada,Network Upgrade (SSC)_Phase 3,"[Execution] Provide network infrastructure enhancements, site consolidations and network connectivity for 48 sites.",4450000,2022-06-30,"June 30, 2022",0.2,75,8530-441-13-505,"April 25, 2022",0,0
dfo,network-4,dfo-network-4,Fisheries and Oceans Canada,Network Upgrade (SSC)_Phase 4,"[Execution] this project is the 4th phase of network improvements and upgrades at various sites to position DFO to provide future digital services. Phases 1, 2 and 3 were undertaken during FY16/17 to FY21/22",4338000,2022-06-30,"June 30, 2022",0.2,76,8530-441-13-505,"April 25, 2022",0,0
dfo,enpro-renewal,dfo-enpro-renewal,Fisheries and Oceans Canada,Salmonid Enhancement Program- SEP ENPRO,[Execution] -To redevelop and modernize the ENPRO application and to consolidate some of the data required for EPAD reportingt. The ongoing integration of the SEP systems will support the Application Rationalization Initiative (ARI) targets for DFO and further SEP’s highly successful internal application reduction initiative.,1582000,2023-03-31,"March 31, 2023",0.9,77,8530-441-13-505,"April 25, 2022",0,0
dfo,tadap,dfo-tadap,Fisheries and Oceans Canada,Enterprise data Hub - Phase 1,"[Execution] The TADAP platform will be designed to separate data assets from computing, making data assets more secure and shareable by multiple applications.",4565000,2022-06-30,"June 30, 2022",0.2,78,8530-441-13-505,"April 25, 2022",0,0
dfo,tadap-2,dfo-tadap-2,Fisheries and Oceans Canada,Enterprise data Hub Phase 2,"Phase 2 of the EDH Project will deliver an enhanced platform that will also enable users to support their analytics functions with integrated tools. These tools build on a solid foundation of cloud infrastructure and the data hub delivered in Phase 1. - With the betterments delivered under Phase 2, Data Stewards will see improvements in the cataloguing tools and processes, including richer publication processes. With the addition of analytical model management tools, Data Scientists and Analysts will be able to build, maintain, and share models collaboratively.",7496000,2025-03-31,"March 31, 2025",2.9,79,8530-441-13-505,"April 25, 2022",0,0
dfo,vms,dfo-vms,Fisheries and Oceans Canada,Vessel Monitoring System (VMS),"[Execution] To continue providing the needed support to the DFO enforcement activities in an environment where requirements for vessels’ tracking are rapidly expanding, an immediate update of the VMS database and application is required: 1) to address all the business requirements of the VMS stakeholders; 2) to close the multiple current functionality gaps; and, 3) to resolve the issues identified during the last 15 years of system use. Overall, this project supports the integration with the overall modernization of the VMS program (in progress), establish potential future interoperability with other C&P systems and bring the system on par with new standards in GC technology.",1391000,2023-03-31,"March 31, 2023",0.9,80,8530-441-13-505,"April 25, 2022",0,0
dfo,nectr,dfo-nectr,Fisheries and Oceans Canada,National Engagement and Consultation Tracking Registry (NECTR),[Initiation] -Interpret engagement and consultation consistently to inform policy and program decisions and produce timely reporting -Enhance relationships with partners and stakeholders. -Reduce burdens on regions and sectors from use of legacy labour-intensive tools,1502000,2023-03-31,"March 31, 2023",0.9,81,8530-441-13-505,"April 25, 2022",0,0
dfo,wifi,dfo-wifi,Fisheries and Oceans Canada,DFO Project WiFi,[Execution] The intent of the project is to have increased WIFI access available in all selected DFO/CGG facilities with 20 or more FTE's by the end of March 2025,36640000,2025-03-31,"March 31, 2025",2.9,82,8530-441-13-505,"April 25, 2022",1,0
dfo,hop,dfo-hop,Fisheries and Oceans Canada,Hiring and Onboarding Portal,"A new portal to centralize, simplify, standardize and automate the hiring and onboarding processes across the department.",2305000,2026-03-31,"March 31, 2026",3.9,83,8530-441-13-505,"April 25, 2022",0,0
dfo,egc,dfo-egc,Fisheries and Oceans Canada,Enterprise Grants and Contributions,"CFO seeks the development of an enterprise information solution to support the ongoing efforts to improve Vote 10 business operations and to meet strategic policy goals. The G&Cs information system should automate key administrative processes, monitor critical activities and controls and enable reporting to support program and enterprise-level decision making.",,,TBD,,84,8530-441-13-505,"April 25, 2022",0,0
dfo,cloud,dfo-cloud,Fisheries and Oceans Canada,Cloud Adoption,[Execution] To provide an alternative hosting platform to new and existing applications/systems / Data. Adopting cloud computing will help DFO maintain IT service excellence during a period of increasing demand for digital services and timely access to emerging technologies.,2725000,2022-06-30,"June 30, 2022",0.2,85,8530-441-13-505,"April 25, 2022",0,0
dfo,college-networks,dfo-college-networks,Fisheries and Oceans Canada,College Fixed Network Assets Upgrade,"Ongoing: This project will replace antiquated fixed network assets, install a public address system, and upgrade Wi-Fi appliances at the Canadian Coast Guard College in Sydney, Nova Scotia. (CCG)",10000000,2024-03-31,"March 31, 2024",1.9,86,8530-441-13-505,"April 25, 2022",0,0
dfo,sipa,dfo-sipa,Fisheries and Oceans Canada,Aids to Navigation Program Information System Renewal (SIPA Renewal),Planned: Replacement of the aids to navigation database (CCG),7100000,,TBD,,87,8530-441-13-505,"April 25, 2022",0,0
dfo,cpiir,dfo-cpiir,Fisheries and Oceans Canada,Communication Portal Integrated Incident Response (CPIIR),"Ongoing: Establish a national communications tool for integrated response incidents during on-water emergencies, events, and exercises.(CCG)",18000000,2023-09-30,"September 30, 2023",1.4,88,8530-441-13-505,"April 25, 2022",1,0
dfo,opnet,dfo-opnet,Fisheries and Oceans Canada,OpNet,Ongoing: Modernize the Canadian Coast Guard operational network infrastructure. (CCG),32700000,2023-03-31,"March 31, 2023",0.9,89,8530-441-13-505,"April 25, 2022",1,0
dfo,ccs,dfo-ccs,Fisheries and Oceans Canada,Communication Control System (system used to control our VHF/HF/MF radios to/from MCTS centers and vessels)CCS Evergreen,"Ongoing: This project will upgrade the system servers, migrate the existing CCS software product to the commercial off-theshelfproduct from the same supplier, while replacing custom hardware with generic components. (CCG)",11200000,2025-03-31,"March 31, 2025",2.9,90,8530-441-13-505,"April 25, 2022",1,0
dfo,vts,dfo-vts,Fisheries and Oceans Canada,Vessel Traffic System (used to manage maritime vessel traffic at MCTS centers) VTS Simulator,Ongoing: Replacement of all components of the VTS simulator at the College. (CCG),2500000,2023-03-31,"March 31, 2023",0.9,91,8530-441-13-505,"April 25, 2022",0,0
dfo,cvms,dfo-cvms,Fisheries and Oceans Canada,Collaborative Voyage Manaagement System,Ongoing: Project to automate an simplify the reporting formalities for ships navigating in Canadian waters. (CCG),3700000,2024-03-31,"March 31, 2024",1.9,92,8530-441-13-505,"April 25, 2022",0,0
inac,gcdocs,inac-gcdocs,Indigenous Services Canada & Crown-Indigenous Relations and Northern Affairs Canada,GCdocs  - project,Implement the Government of Canada records and document management system (Gcdocs) for the department of Indigenous Services Canada (ISC) and Crown-Indigenous Relations and Northern Affairs and replace former system.,11000000,2022-06-30,30/06/2022,0.2,93,8530-441-13-505,"April 25, 2022",1,0
inac,iaims,inac-iaims,Indigenous Services Canada & Crown-Indigenous Relations and Northern Affairs Canada,Income Assistance Information Management System - project,"The On-Reserve Income Assistance program, which is a $1 billion program that provides funding to 540 First Nations to help meet the basic and special needs of Income Assistance clients and their dependents, requires a new system to collect, analyze and manage client-level data. In 2018-19 the Income Assistance program conducted an engagement on Income Assistance reform to better meet the needs of Income Assistance clients.",6550000,2024-03-30,30/03/2024,1.9,94,8530-441-13-505,"April 25, 2022",0,0
